6FUD_2	5JHJ_1	82	5.057E-01	9.275E+00
6FUD_2	7ZJY_1	59	4.640E-01	5.040E+00
6FUD_2	1ZLE_1	60	2.667E-01	1.313E+01
6FUD_2	5XMZ_1	62	2.772E-01	1.196E+01
6FUD_2	6BN0_1	31	2.507E-01	1.049E+01
6FUD_2	8ACX_1	29	3.531E-01	5.440E+00
6FUD_2	5OD4_1	70	2.672E-01	7.325E+00
6FUD_2	1KPT_1	22	2.448E-01	6.117E+00
6FUD_2	8EBB_1	65	4.299E-01	7.453E+00
6FUD_2	7MQQ_1	71	2.212E-01	1.258E+01
6FUD_2	6SGO_1	77	2.137E-01	1.514E+01
6FUD_2	8EB9_1	65	2.202E-01	1.081E+01
6FUD_2	6FMB_1	48	1.927E-01	1.094E+01
6FUD_2	1ZLD_1	62	2.121E-01	1.339E+01
6FUD_2	5FID_1	75	3.258E-01	1.047E+01
6FUD_2	1FN8_1	58	1.733E-01	1.150E+01
6FUD_2	6ZUS_1	63	2.507E-01	9.725E+00
6FUD_2	5FNO_1	28	2.883E-01	1.065E+01
6FUD_2	8OXJ_1	76	2.309E-01	1.136E+01
6FUD_2	4FPR_1	10	5.079E-01	2.249E+00
6FUD_2	8DP9_1	48	2.106E-01	1.086E+01
6FUD_2	9FEI_1	67	1.569E-01	1.159E+01
4GVB_1	4GVB_1	77	1.013E+00	6.589E-03
4GVB_1	4GVB_2	72	7.722E-01	3.044E+00
4GVB_1	6QPK_1	72	6.674E-01	3.394E+00
4GVB_1	8C8A_1	18	4.754E-01	2.410E+00
4GVB_1	8EBB_1	15	5.752E-01	1.145E+00
4GVB_1	8OXK_1	23	4.095E-01	4.445E+00
4GVB_1	7T69_1	20	2.316E-01	4.794E+00
4GVB_1	5FNO_1	11	6.851E-01	8.864E-01
4GVB_1	7ZKD_1	16	4.667E-01	3.009E+00
4GVB_1	6FMB_1	20	4.333E-01	3.161E+00
4GVB_1	7MQQ_1	21	4.607E-01	3.622E+00
4GVB_1	5Z1V_1	18	5.636E-01	2.259E+00
4GVB_1	6Q76_2	18	2.122E-01	4.313E+00
4GVB_1	4Z4A_1	18	3.989E-01	3.988E+00
4GVB_1	2MYW_1	16	3.030E-01	3.370E+00
4GVB_1	8EB9_1	16	2.929E-01	3.452E+00
4GVB_1	1KG1_1	20	1.742E-01	4.830E+00
4GVB_1	2MYV_1	15	5.641E-01	1.380E+00
